2019-06-24 15:35:22;21.718899999999998;20.78809;26.37295;76.63669;72.60318;75.39560999999999
2019-06-24 15:35:37;22.64971;20.78809;26.37295;76.63669;72.60318;75.39560999999999
2019-06-24 15:35:44;24.51133;20.78809;26.37295;76.63669;72.60318;75.39560999999999
2019-06-24 15:35:48;25.44214;20.78809;26.37295;76.63669;72.60318;75.39560999999999
2019-06-24 15:35:51;26.06268;20.477819999999998;31.95781;76.63669;72.60318;75.39560999999999
2019-06-24 15:35:58;25.752409999999998;20.477819999999998;35.370779999999996;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:01;25.752409999999998;20.477819999999998;35.06051;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:08;26.06268;20.477819999999998;35.68105;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:12;26.06268;20.477819999999998;36.922129999999996;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:16;25.752409999999998;20.477819999999998;38.16321;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:22;25.44214;20.477819999999998;39.09402;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:26;25.13187;20.477819999999998;39.71456;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:36;25.44214;20.477819999999998;38.78375;76.32642;72.60318;75.39560999999999
2019-06-24 15:36:40;26.06268;20.477819999999998;37.54267;76.32642;72.60318;75.39560999999999
2019-06-24 15:36:44;26.06268;20.477819999999998;35.06051;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:51;26.06268;20.477819999999998;32.57835;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:55;26.06268;20.477819999999998;31.026999999999997;76.63669;72.60318;75.39560999999999
2019-06-24 15:36:59;26.06268;20.477819999999998;30.09619;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:03;26.06268;20.477819999999998;29.475649999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:10;25.752409999999998;20.477819999999998;28.85511;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:14;25.44214;20.477819999999998;28.54484;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:18;25.44214;20.477819999999998;28.234569999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:23;25.13187;20.477819999999998;28.234569999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:27;24.8216;20.477819999999998;28.54484;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:37;24.51133;20.477819999999998;28.234569999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:47;24.20106;20.477819999999998;28.234569999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:52;23.89079;20.477819999999998;28.234569999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:37:56;23.58052;20.477819999999998;27.9243;76.63669;72.60318;75.39560999999999
2019-06-24 15:38:00;23.58052;20.477819999999998;27.61403;76.63669;72.60318;75.39560999999999
2019-06-24 15:38:05;23.58052;20.477819999999998;27.30376;76.63669;72.60318;75.39560999999999
2019-06-24 15:38:15;23.27025;20.477819999999998;27.30376;76.63669;72.60318;75.39560999999999
2019-06-24 15:38:28;23.27025;20.477819999999998;26.993489999999998;76.63669;72.60318;75.39560999999999
2019-06-24 15:38:45;23.27025;20.477819999999998;26.68322;76.63669;72.60318;75.39560999999999
2019-06-24 15:39:22;22.959979999999998;20.477819999999998;26.68322;76.63669;72.60318;75.39560999999999
2019-06-24 15:39:45;22.64971;20.477819999999998;26.68322;76.63669;72.60318;75.39560999999999
